contestId,index,name,rating,tags,solvedCount,statement,tags_list,n_tags,top_tag,statement_length,statement_words,has_math,name_length,name_words,log_solved,tag_binary search,tag_constructive algorithms,tag_brute force,tag_greedy,tag_bitmasks,tag_combinatorics,tag_data structures,tag_dp,tag_math,tag_implementation
2205,B,Simons and Cakes for Success,800,"['implementation', 'math']",15927,"When I succeed, we'll share the cakes together!
— SHUN
Simons has $$$n$$$ friends and a huge amount of cakes. To divide the cakes fairly, you are asked to help him solve the following problem:
Find the minimum
positive
integer $$$k$$$ such that $$$n$$$ is a divisor of $$$k^n$$$.
It can be proved that the answer always exists under the given constraints.","['implementation', 'math']",2,implementation,355,62,1,28,5,9.675833845744032,0,0,0,0,0,0,0,0,0,1
2205,A,Simons and Making It Beautiful,800,"['brute force', 'constructive algorithms']",17061,"Those cling-on troubles that ride my stride — cough up the fee, or step aside.
— SHUN,
TAKE IT AWAY
For a permutation$$$^{\text{∗}}$$$ $$$r$$$ of length $$$m$$$, we call an index $$$i$$$ ($$$1\le i\le m$$$)
ugly
if and only if $$$i=\max(\{r_1,r_2,\ldots,r_i\})$$$.
Simons has a permutation $$$p$$$ of length $$$n$$$, and he can perform the following operation on $$$p$$$
at most once
:
Choose two indices $$$i$$$ and $$$j$$$ ($$$1\le i\ne j\le n$$$), then swap $$$p_i$$$ and $$$p_j$$$.
Find a permutation $$$q$$$ that can be obtained from $$$p$$$ by performing the above operation at most once, such that the number of
ugly
indices in $$$q$$$ is minimized.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array).","['brute force', 'constructive algorithms']",2,brute force,1018,159,1,30,5,9.74460904746864,0,0,1,0,0,0,0,0,0,0
2204,G,Grid Path,2700,"['dp', 'graphs', 'matrices']",392,"You are given a grid with $$$n$$$ rows (numbered from $$$1$$$ to $$$n$$$ from top to bottom) and $$$m$$$ columns (numbered from $$$1$$$ to $$$m$$$ from left to right). You are controlling a chip that is initially in the cell $$$(1, 1)$$$. In one move, the chip can move left, right, or down (if the current cell is $$$(x, y)$$$, it can go to $$$(x, y - 1)$$$, $$$(x, y + 1)$$$, or $$$(x + 1, y)$$$). The chip cannot leave the grid.
You can make any number of moves (possibly zero). Let's define the
path
of a chip as the set of cells it visits at least once. Note that the order of visited cells
doesn't
matter.
Your task is to calculate the number of possible paths. Since the answer might be large, print it modulo $$$mod$$$.","['dp', 'graphs', 'matrices']",3,dp,727,138,1,9,2,5.973809611869261,0,0,0,0,0,0,0,1,0,0
2204,F,Sum of Fractions,2200,"['binary search', 'brute force', 'combinatorics', 'data structures', 'greedy', 'math', 'number theory', 'two pointers']",1200,"Let's call an
increase
of the fraction $$$\frac{x}{y}$$$ one of the following operations:
either increase its numerator $$$x$$$ by $$$1$$$;
or, if the denominator $$$y  \gt  1$$$, decrease its denominator $$$y$$$ by $$$1$$$.
Note that the fraction is not reduced after the increase. For example, if you have a fraction $$$\frac{3}{7}$$$ and you decrease its denominator by $$$1$$$, you get $$$\frac{3}{6}$$$, not $$$\frac{1}{2}$$$.
Suppose you are given an integer array $$$b_1, b_2, \dots, b_m$$$ and an integer $$$k$$$. You apply the following algorithm:
Construct the array $$$\frac{1}{b_1}, \frac{1}{b_2}, \dots, \frac{1}{b_m}$$$.
Choose any of the fractions and increase it.
Repeat the previous step $$$k$$$ times (the same fraction can be chosen multiple times).
Calculate the sum of the resulting fractions.
We will denote $$$\mathrm{MSF}(b, k)$$$ as the maximum sum of fractions that can be obtained from the array $$$b$$$ by applying the increase operation exactly $$$k$$$ times.
Let $$$a[l \dots r]$$$ be the subarray $$$a_l, a_{l + 1}, \dots a_r$$$ of the array $$$a$$$.
You are given two arrays of integers $$$a_1, a_2, \dots, a_n$$$ and $$$k_1, k_2, \dots, k_m$$$. For each $$$k_i$$$, calculate $$$$$$\left( \sum\limits_{l = 1}^{n}{\sum\limits_{r = l}^{n}\mathrm{MSF}(a[l \dots r], k_i)} \right) \bmod 998\,244\,353.$$$$$$ In other words, for each $$$k_i$$$, calculate the sum of $$$\mathrm{MSF}$$$ over all subarrays of the array $$$a$$$ and output the answer modulo.","['binary search', 'brute force', 'combinatorics', 'data structures', 'greedy', 'math', 'number theory', 'two pointers']",8,binary search,1481,218,1,16,3,7.0909098220799835,1,0,0,0,0,0,0,0,0,0
2204,E,Sum of Digits (and Again),1800,"['brute force', 'constructive algorithms', 'math']",4704,"For a positive (strictly greater than $$$0$$$) integer $$$x$$$, the string $$$S(x)$$$ is formed through the following process:
initially, this string is empty;
then, the decimal representation of the number $$$x$$$ without leading zeros is appended to it on the right;
after that, if $$$x \le 9$$$, the process ends. Otherwise, $$$x$$$ is replaced by the sum of the digits of $$$x$$$, and the process returns to step $$$2$$$;
For example:
$$$S(75)$$$ is
75123
;
$$$S(30)$$$ is
303
;
$$$S(9)$$$ is
9
.
You are given a string $$$s$$$ consisting of digits. Your task is to rearrange the characters in this string so that it forms the string $$$S(x)$$$ for some number $$$x$$$. Removing characters and/or adding new characters is not allowed. If the given string $$$s$$$ is already the string $$$S(x)$$$ for some number $$$x$$$, you may leave it unchanged.","['brute force', 'constructive algorithms', 'math']",3,brute force,852,141,1,25,5,8.45638105201948,0,0,1,0,0,0,0,0,0,0
2204,D,Alternating Path,1400,"['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs']",8687,"You are given an undirected graph with $$$n$$$ vertices and $$$m$$$ edges. The vertices are numbered from $$$1$$$ to $$$n$$$. The graph contains no self-loops or multiple edges.
Your task is to make a graph directed by choosing a direction for each edge. After directing the edges, call a sequence of vertices $$$v_1, v_2, \dots, v_k$$$, where $$$k$$$ can be arbitrarily large and any vertex can be repeated any number of times, an
alternating path
if:
the edge $$$(v_1, v_2)$$$ is directed from $$$v_1$$$ to $$$v_2$$$;
the edge $$$(v_2, v_3)$$$ is directed from $$$v_3$$$ to $$$v_2$$$;
the edge $$$(v_3, v_4)$$$ is directed from $$$v_3$$$ to $$$v_4$$$;
the edge $$$(v_4, v_5)$$$ is directed from $$$v_5$$$ to $$$v_4$$$;
and so on.
Call a vertex $$$v$$$
beautiful
if all paths (not necessarily simple) in the original graph that start at vertex $$$v$$$ are
alternating
in the resulting directed graph.
What is the maximum number of vertices that can be made
beautiful
after directing the edges?","['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs']",4,constructive algorithms,994,162,1,16,2,9.069698042173716,0,1,0,0,0,0,0,0,0,0
2204,C,Spring,1000,"['math', 'number theory']",17042,"Alice, Bob, and Carol visit a spring to collect water. Alice visits every $$$a$$$ days (on days $$$a, 2a, 3a, \dots$$$), Bob visits every $$$b$$$ days (on days $$$b, 2b, 3b, \dots$$$), and Carol visits every $$$c$$$ days (on days $$$c, 2c, 3c, \dots$$$).
When only one person visits, they collect $$$6$$$ liters of water. If multiple people visit, the water is divided equally: two people take $$$3$$$ liters each, and three people take $$$2$$$ liters each.
Your task is to calculate how much water Alice, Bob, and Carol collect over $$$m$$$ days, starting from day $$$1$$$.","['math', 'number theory']",2,math,574,97,1,6,1,9.743494841225237,0,0,0,0,0,0,0,0,1,0
2204,B,Right Maximum,800,['greedy'],19166,"You are given an array $$$a$$$ consisting of $$$n$$$ integers.
While the array is not empty, an operation is performed consisting of two steps:
first, the maximum element in the array is chosen (if there are multiple maximum elements, the rightmost maximum is chosen);
then, all elements after the chosen element,
including it
, are removed from the array.
Your task is to calculate the number operations that will be performed before the array becomes empty.",['greedy'],1,greedy,459,76,1,13,2,9.860945329270454,0,0,0,1,0,0,0,0,0,0
2204,A,Passing the Ball,800,"['brute force', 'implementation']",21421,"During a physical education class, $$$n$$$ students are lined up, numbered from $$$1$$$ to $$$n$$$ from left to right.
For each student, it is known that if they receive the ball, they will pass it either to the neighbor on their left or to the neighbor on their right. This is specified by a string $$$s$$$ of $$$n$$$ characters. Each character of the string is either
L
or
R
, where $$$s_i$$$ is
L
if the $$$i$$$-th student passes the ball to student $$$(i-1)$$$, or $$$s_i$$$ is
R
if the $$$i$$$-th student passes the ball to student $$$(i+1)$$$. The first student always passes the ball to the second, and the last one to the second last (in other words, the string $$$s$$$ starts with the character
R
and ends with the character
L
).
Consider the following process:
first, the first student receives the ball;
then, exactly $$$n$$$ times, the following occurs: the student who currently has the ball passes it to their neighbor (according to the rules described above).
Your task is to determine how many students will receive the ball at least once during this process.","['brute force', 'implementation']",2,brute force,1075,188,1,16,3,9.972173710324576,0,0,1,0,0,0,0,0,0,0
2203,F,Binary Search with One Swap,2600,"['binary search', 'divide and conquer', 'dp', 'hashing', 'math', 'two pointers']",403,"Consider the following algorithm for searching for an integer $$$x$$$ in an array $$$a$$$ of length $$$n$$$, where the elements are numbered from $$$1$$$ to $$$n$$$:
initialize $$$l = 1$$$ and $$$r = n$$$;
if $$$l  \gt  r$$$, terminate the algorithm and report that the desired element was not found;
compute $$$m = \lfloor \frac{l + r}{2} \rfloor$$$;
if $$$a_m = x$$$, terminate the algorithm and report that the desired element was found;
if $$$a_m  \lt  x$$$, set $$$l = m + 1$$$, otherwise set $$$r = m - 1$$$;
go to step $$$2$$$.
It can be shown that if the array $$$a$$$ is sorted in non-decreasing order, then any element of $$$a$$$ will be successfully found by this algorithm.
Your task is as follows: for a given number $$$n$$$, consider all pairs $$$(i, j)$$$ such that $$$1 \le i  \lt  j \le n$$$. For each of these pairs, you need to calculate its
beauty
— the number of integers $$$x$$$ from $$$1$$$ to $$$n$$$ that can be successfully found by the described algorithm if we take the array $$$a = [1, 2, 3, \dots, n]$$$ and swap the elements $$$a_i$$$ and $$$a_j$$$. After that, for each $$$k$$$ from $$$0$$$ to $$$n$$$, you need to output $$$p_k$$$ — the number of pairs with beauty $$$k$$$.","['binary search', 'divide and conquer', 'dp', 'hashing', 'math', 'two pointers']",6,binary search,1206,215,1,27,5,6.0014148779611505,1,0,0,0,0,0,0,0,0,0
2203,E,Probabilistic Card Game,2200,"['binary search', 'data structures', 'games', 'greedy', 'math', 'ternary search']",1386,"Alice and Bob have a deck of cards, which is initially empty. They play a game that lasts for $$$m$$$ rounds. In the $$$i$$$-th round, the following events occur:
a card with the value $$$a_i$$$ is added to the deck (it is guaranteed that no card with this value was previously in the deck);
if there are fewer than $$$3$$$ cards in the deck, the round ends;
otherwise, Alice chooses a card from the deck;
then Bob chooses a card (knowing which card Alice chose; he cannot choose the same one);
one more card is chosen from the remaining $$$i-2$$$ cards uniformly at random;
at the end, all three chosen cards are returned to the deck.
Let $$$a$$$ be the value on Alice's card, $$$b$$$ be the value on Bob's card, and $$$c$$$ be the value on the randomly chosen card. Then Bob receives:
$$$0$$$ points if $$$|a - c| \le |b - c|$$$ (where $$$|x|$$$ denotes the absolute value of $$$x$$$);
$$$0$$$ points if card $$$c$$$ is between cards $$$a$$$ and $$$b$$$ (i. e., $$$a  \lt  c  \lt  b$$$ or $$$b  \lt  c  \lt  a$$$);
$$$|b-c|$$$ points otherwise.
Alice's goal in each round is to minimize Bob's expected score, while Bob's goal is to maximize it. What will be the expected score for Bob in each round if both Alice and Bob play optimally? Print the expected score modulo $$$998\,244\,353$$$.
Note that the players minimize or maximize the real value of the expected score, not the result taken modulo $$$998\,244\,353$$$.","['binary search', 'data structures', 'games', 'greedy', 'math', 'ternary search']",6,binary search,1421,251,1,23,3,7.234898420314831,1,0,0,0,0,0,0,0,0,0
2203,D,Divisibility Game,1700,"['brute force', 'games', 'greedy', 'number theory']",5334,"Alice and Bob are playing a game. They have an array $$$a$$$ of $$$n$$$ elements and an array $$$b$$$ of $$$m$$$ elements.
The players take turns. Alice goes first. On their turn, each player chooses a number $$$x$$$ from array $$$a$$$ and a number $$$y$$$ from array $$$b$$$. Alice has her own rule for choosing $$$x$$$ and $$$y$$$, and Bob has his:
Alice must choose $$$x$$$ and $$$y$$$ such that $$$y$$$ is divisible by $$$x$$$.
Bob must choose $$$x$$$ and $$$y$$$ such that $$$y$$$
is not
divisible by $$$x$$$.
After choosing $$$x$$$ and $$$y$$$, $$$y$$$ is removed from the array $$$b$$$ (but $$$x$$$ remains in $$$a$$$). When $$$y$$$ is removed from $$$b$$$, if there are multiple occurrences of $$$y$$$, only one is removed. The player who cannot make a move loses.
Who will win if both players play optimally?","['brute force', 'games', 'greedy', 'number theory']",4,brute force,817,139,1,17,2,8.582044163735853,0,0,1,0,0,0,0,0,0,0
2203,C,Test Generator,1500,"['binary search', 'bitmasks', 'greedy', 'math']",6873,"You are developing a test generator. It takes two integers $$$s$$$ and $$$m$$$ as input. You need to construct an array of non-negative integers $$$a = [a_{1}, a_{2}, \dots, a_{n}]$$$ such that:
$$$\displaystyle\sum_{i=1}^{n} a_i = s$$$;
for each $$$i$$$, the condition $$$a_i \,\&\, m = a_i$$$ holds, where $$$\&$$$ denotes the bitwise AND operator.
In other words, in each number $$$a_i$$$, the bits that are set to one can only be in the positions where the bits in the number $$$m$$$ are also set to one.
Determine whether there exists at least one such array. If it exists, find the minimum possible length $$$n$$$.","['binary search', 'bitmasks', 'greedy', 'math']",4,binary search,620,104,1,14,2,8.835501457409778,1,0,0,0,0,0,0,0,0,0
2203,B,Beautiful Numbers,1000,"['bitmasks', 'dp', 'fft', 'greedy', 'math']",13989,"Let's define $$$F(x)$$$ as the sum of the digits of $$$x$$$. An integer $$$x$$$ is considered
beautiful
if $$$F(F(x)) = F(x)$$$.
You are given an integer $$$x$$$. In one move, you can choose any digit in the number and replace it with another. The resulting number cannot have leading zeros.
Your task is to calculate the minimum number of moves (possibly zero) required to make the given number beautiful.","['bitmasks', 'dp', 'fft', 'greedy', 'math']",5,bitmasks,406,69,1,17,2,9.546098067659527,0,0,0,0,1,0,0,0,0,0
2203,A,Towers of Boxes,800,['math'],17684,"Monocarp has $$$n$$$ identical boxes. The weight of each box is $$$m$$$, and the durability of each box is $$$d$$$.
To save space, Monocarp wants to build several ""towers"" of boxes by stacking them on top of each other. Each tower will consist of a positive (greater than $$$0$$$) integer number of boxes stacked on top of each other. To ensure that no box breaks, the following condition must be met:
for each box, the
total
weight of all boxes above it must not exceed the durability of that box.
Help Monocarp calculate the minimum number of towers he can achieve, given that each of the $$$n$$$ boxes must be used.",['math'],1,math,618,111,1,15,3,9.780472101639582,0,0,0,0,0,0,0,0,1,0
2202,G1,Monotone Monochrome Matrices (Easy Version),2500,['data structures'],272,"This is the easy version of the problem. The difference between the versions is that in this version, the constraints on $$$n$$$ and $$$q$$$ are smaller. You can hack only if you solved all versions of this problem.
A
monochrome matrix
of size $$$n \times n$$$ is a matrix of $$$n$$$ rows and $$$n$$$ columns, where each cell is colored either black or white. Let the color of cell $$$(r,c)$$$ in a monochrome matrix $$$C$$$ be denoted as $$$C[r,c]$$$.
Let's call such a matrix $$$C$$$
monotone
if it satisfies the following condition:
There exist no two rows $$$1 \le i  \lt  j \le n$$$ and two columns $$$1 \le k  \lt  l \le n$$$ that satisfy the following three conditions:
$$$C[i,k]=C[j,l]$$$;
$$$C[j,k]=C[i,l]$$$;
$$$C[i,k] \neq C[j,k]$$$.
There is a monochrome matrix $$$M$$$ of size $$$n \times n$$$, where all cells are initially white. Please solve $$$q$$$ queries of the following kind:
$$$r\;c$$$: Change the color of the cell $$$(r,c)$$$ in $$$M$$$ to
black
. Then, determine if $$$M$$$ is monotone or not.
For each query, it is guaranteed that the color of the cell $$$(r,c)$$$ was white before the query.
Do note that the updates are persistent. In other words, the change in color from one query affects the later queries as well.",['data structures'],1,data structures,1245,212,1,43,5,5.60947179518496,0,0,0,0,0,0,1,0,0,0
2202,B,ABAB Construction,1200,"['dp', 'greedy', 'implementation']",10953,"There is a string $$$T$$$ of length $$$n$$$, such that $$$T_i=$$$ '
a
' for all odd $$$i$$$ and $$$T_i=$$$ '
b
' for all even $$$i$$$.
One day, Bob generated a string $$$S$$$ with the following algorithm.
Initialize $$$S$$$ to the empty string.
Remove either the
first
letter or the
last
letter from $$$T$$$, and
append
it to $$$S$$$.
If $$$T$$$ is empty, terminate and return the string $$$S$$$. Otherwise, go back to the second step.
Then, Bob wrote down the generated string $$$S$$$ on a note and forgot about it for a few years. The note was worn out when Bob found it, and someone might have secretly changed some letters. Of course, Bob wants to know if someone did alter the string!
You are given a string $$$X$$$ of length $$$n$$$, which consists of '
a
', '
b
', and '
?
'.
Please determine if there exists a string $$$A$$$ which satisfies the following conditions:
$$$|A|=n$$$;
$$$A_i$$$ is either '
a
' or '
b
' for all $$$1 \le i \le n$$$;
$$$A_i=X_i$$$ for all $$$1 \le i \le n$$$ such that $$$X_i$$$ is not '
?
';
The string $$$A$$$ can be generated from the algorithm described above.","['dp', 'greedy', 'implementation']",3,dp,1099,205,1,17,2,9.301459965343666,0,0,0,0,0,0,0,1,0,0
2202,A,Parkour Design,800,['math'],16178,"Today, Alex wants to build a parkour course for Steve to train his parkour skills on. A
parkour course
is a sequence $$$p_0 \to p_1 \to \ldots \to p_k$$$ of integer coordinates on the plane. Here, a contiguous pair of coordinates is called a
move
, denoted as $$$p_{i-1} \to p_i$$$.
Alex knows that Steve can only perform the following types of moves:
$$$(x_i,y_i) \to (x_i+2,y_i+1)$$$;
$$$(x_i,y_i) \to (x_i+3,y_i)$$$;
$$$(x_i,y_i) \to (x_i+4,y_i-1)$$$.
Note that Steve will not perform any other type of moves. For example, Steve can perform $$$(0,0) \to (2,1)$$$ and $$$(2,1) \to (5,1)$$$, but will
never
perform moves such as $$$(2,1) \to (3,2)$$$, $$$(3,0) \to (5,-1)$$$, or $$$(4,-1) \to (6,-1)$$$ (even though they may look very easy).
You are given an integer coordinate $$$(x,y)$$$ on the plane.
Please determine if it is possible to make a parkour course $$$q_0,q_1,\ldots,q_k$$$ that satisfies the following conditions:
$$$q_0=(0,0)$$$;
$$$q_k=(x,y)$$$;
The parkour course
only consists of
moves that Steve can perform.",['math'],1,math,1030,159,1,14,2,9.691469384005337,0,0,0,0,0,0,0,0,1,0
2201,G,Codeforces Heuristic Contest 1001,3500,['constructive algorithms'],62,"There is a graph of $$$n^2$$$ vertices, where vertices are labeled by integer pairs $$$(r,c)$$$ such that $$$1 \le r,c \le n$$$. Vertices $$$(r_1,c_1)$$$ and $$$(r_2,c_2)$$$ are
directly
connected if and only if $$$(r_1-r_2)^2+(c_1-c_2)^2=\color{red}{13}$$$. This graph is called the
Zebra Graph
of dimensions $$$n \times n$$$.
Please find a subset of vertices $$$S$$$ in the Zebra Graph of dimensions $$$n \times n$$$, which satisfies the following condition.
The graph induced$$$^{\text{∗}}$$$ by the subset $$$S$$$ is isomorphic to a cycle graph of at least $$$\left\lfloor{\frac{n^2}{e}}\right\rfloor$$$ vertices$$$^{\text{†}}$$$.
It can be shown that such a subset of vertices exists under the constraints of this problem.
$$$^{\text{∗}}$$$The induced graph of a subset of vertices $$$X$$$ is a graph that contains all vertices in $$$X$$$ and all edges whose both endpoints are in $$$X$$$.
$$$^{\text{†}}$$$Here, $$$e$$$ is the mathematical constant equal to the limit $$$\lim \limits_{n \to \infty} \left ({1 + \frac{1}{n}} \right )^n \approx 2.71828182$$$. Note that the value of $$$\frac{1}{e}$$$ is approximately $$$0.36787944$$$.",['constructive algorithms'],1,constructive algorithms,1139,160,1,33,4,4.143134726391533,0,1,0,0,0,0,0,0,0,0
2201,F2,Monotone Monochrome Matrices (Hard Version),2800,"['constructive algorithms', 'data structures', 'hashing', 'math']",389,"This is the hard version of the problem. The difference between the versions is that in this version, the constraints on $$$n$$$ and $$$q$$$ are very large. You can hack only if you solved all versions of this problem.
A
monochrome matrix
of size $$$n \times n$$$ is a matrix of $$$n$$$ rows and $$$n$$$ columns, where each cell is colored either black or white. Let the color of cell $$$(r,c)$$$ in a monochrome matrix $$$C$$$ be denoted as $$$C[r,c]$$$.
Let's call such a matrix $$$C$$$
monotone
if it satisfies the following condition:
There exist no two rows $$$1 \le i  \lt  j \le n$$$ and two columns $$$1 \le k  \lt  l \le n$$$ that satisfy the following three conditions:
$$$C[i,k]=C[j,l]$$$;
$$$C[j,k]=C[i,l]$$$;
$$$C[i,k] \neq C[j,k]$$$.
There is a monochrome matrix $$$M$$$ of size $$$n \times n$$$, where all cells are initially white. Please solve $$$q$$$ queries of the following kind:
$$$r\;c$$$: Change the color of the cell $$$(r,c)$$$ in $$$M$$$ to
black
. Then, determine if $$$M$$$ is monotone or not.
For each query, it is guaranteed that the color of the cell $$$(r,c)$$$ was white before the query.
Do note that the updates are persistent. In other words, the change in color from one query affects the later queries as well.","['constructive algorithms', 'data structures', 'hashing', 'math']",4,constructive algorithms,1248,213,1,43,5,5.966146739123692,0,1,0,0,0,0,0,0,0,0
2201,F1,Monotone Monochrome Matrices (Medium Version),2900,"['data structures', 'hashing']",262,"This is the medium version of the problem. The difference between the versions is that in this version, the constraints on $$$n$$$ and $$$q$$$ are larger. You can hack only if you solved all versions of this problem.
A
monochrome matrix
of size $$$n \times n$$$ is a matrix of $$$n$$$ rows and $$$n$$$ columns, where each cell is colored either black or white. Let the color of cell $$$(r,c)$$$ in a monochrome matrix $$$C$$$ be denoted as $$$C[r,c]$$$.
Let's call such a matrix $$$C$$$
monotone
if it satisfies the following condition:
There exist no two rows $$$1 \le i  \lt  j \le n$$$ and two columns $$$1 \le k  \lt  l \le n$$$ that satisfy the following three conditions:
$$$C[i,k]=C[j,l]$$$;
$$$C[j,k]=C[i,l]$$$;
$$$C[i,k] \neq C[j,k]$$$.
There is a monochrome matrix $$$M$$$ of size $$$n \times n$$$, where all cells are initially white. Please solve $$$q$$$ queries of the following kind:
$$$r\;c$$$: Change the color of the cell $$$(r,c)$$$ in $$$M$$$ to
black
. Then, determine if $$$M$$$ is monotone or not.
For each query, it is guaranteed that the color of the cell $$$(r,c)$$$ was white before the query.
Do note that the updates are persistent. In other words, the change in color from one query affects the later queries as well.","['data structures', 'hashing']",2,data structures,1246,212,1,45,5,5.572154032177765,0,0,0,0,0,0,1,0,0,0
2201,E,ABBA Counting,2900,"['fft', 'math', 'number theory', 'strings']",272,"You are given a string $$$T$$$ of length $$$n$$$ (
$$$n$$$ is even
), which consists of '
a
', '
b
', and '
?
'.
Please count the strings $$$S$$$ which satisfy the following conditions:
$$$|S|=n$$$;
$$$S_i$$$ is either '
a
' or '
b
' for all $$$1 \le i \le n$$$;
$$$S_i=T_i$$$ for all $$$1 \le i \le n$$$ such that $$$T_i$$$ is not '
?
';
There exist two (possibly empty) strings $$$A$$$ and $$$B$$$ such that $$$S=A+B+B+A$$$. Here, $$$+$$$ denotes
string concatenation
.
As the answer may be inexplicably huge, you are only asked to compute it modulo $$$998\,244\,353$$$.","['fft', 'math', 'number theory', 'strings']",4,fft,572,105,1,13,2,5.60947179518496,0,0,0,0,0,0,0,0,0,0
2201,D,Binary Not Search and Queries,2500,"['data structures', 'greedy', 'implementation']",752,"For a sequence $$$b$$$ consisting of $$$m$$$ integers, the set $$$S(b)$$$ is defined as the set of tuples $$$(i,j,k)$$$ that satisfy the following conditions:
$$$i$$$, $$$j$$$, $$$k$$$ are integers;
$$$1 \le k  \lt  m$$$;
$$$1 \le i  \lt  j \le m-k+1$$$;
For every element $$$v$$$ in $$$b$$$, $$$v$$$ appears the same number of times in $$$[b_i,b_{i+1},\ldots,b_{i+k-1}]$$$ and $$$[b_j,b_{j+1},\ldots,b_{j+k-1}]$$$.
For example, when $$$b=[1,2,1,2]$$$, the tuple $$$(1,3,2)$$$ is an element of $$$S(b)$$$ because $$$1$$$ and $$$2$$$ both appear once in $$$[b_1,b_2]$$$ and $$$[b_3,b_4]$$$.
Additionally, we define two functions over sequences of positive integers:
$$$k_\max(b)$$$ is defined as the maximum value of $$$k$$$ over all elements $$$(i,j,k)$$$ of $$$S(b)$$$;
$$$f(b)$$$ is defined as the number of different elements $$$(i,j,k)$$$ of $$$S(b)$$$ such that $$$k=k_\max(b)$$$.
Exceptionally
, when
the set $$$S(b)$$$ is empty
, they are defined as $$$k_\max(b)=0$$$ and $$$f(b)=0$$$.
You are given a sequence $$$a$$$ of $$$n$$$ integers. Please answer $$$q$$$ queries of the following kind:
$$$i\;x$$$: Change the value of $$$a_i$$$ to $$$x$$$. Then, find the values of $$$k_\max(a)$$$ and $$$f(a)$$$.
Do note that the updates are persistent. In other words, the update from one query affects the later queries as well.","['data structures', 'greedy', 'implementation']",3,data structures,1328,191,1,29,5,6.6240652277998935,0,0,0,0,0,0,1,0,0,0
2201,C,Rigged Bracket Sequence,2000,"['combinatorics', 'dp', 'greedy']",1948,"A regular bracket sequence is a sequence consisting of '
(
' and '
)
', which can be turned into a valid math expression by inserting $$$1$$$ and $$$+$$$ any number of times into the sequence. For example, the sequence ""
()(()())
"" is a regular bracket sequence, while ""
())(()
"" or ""
(()
"" are not regular bracket sequences.
You are given a regular bracket sequence $$$S$$$.
Let us consider shifting a
subsequence
$$$^{\text{∗}}$$$ to the right. Formally, when a subsequence $$$S_{i_1} S_{i_2} \ldots S_{i_k}$$$ is shifted to the right, the characters on the chosen indices
simultaneously
get reassigned as follows:
$$$S_{i_1} \leftarrow S_{i_k}$$$;
$$$S_{i_2} \leftarrow S_{i_1}$$$;
$$$S_{i_3} \leftarrow S_{i_2}$$$;
$$$\ldots$$$
$$$S_{i_k} \leftarrow S_{i_{k-1}}$$$.
In other words, the element of the $$$j$$$-th chosen index gets reassigned to the $$$((j-2) \bmod k + 1)$$$-th chosen character.
For example, when $$$S$$$ is ""
()(()())
"", shifting the subsequence $$$S_2 S_4$$$ changes $$$S$$$ to ""
(
(
(
)
)())
"". On the other hand, shifting $$$S_2 S_3 S_5$$$ changes $$$S$$$ to ""
(
))
(
(
())
"".
Please count how many
non-empty subsequences
make $$$S$$$ remain regular when shifted to the right. As the answer may be huge, you are only asked to output the answer modulo $$$998\,244\,353$$$.
$$$^{\text{∗}}$$$A sequence $$$a$$$ is a subsequence of a sequence $$$b$$$ if $$$a$$$ can be obtained from $$$b$$$ by the deletion of several (possibly, zero or all) element from arbitrary positions. Two subsequences are considered different if the sets of
positions
of the deleted elements are different.","['combinatorics', 'dp', 'greedy']",3,combinatorics,1601,256,1,23,3,7.575071699507561,0,0,0,0,0,1,0,0,0,0
